num,yyyy,mm,dd,hh,min,QOBS_0001,QOSI_0001,QSIM_0001,QOBS_0002,QOSI_0002,QSIM_0002
374,2009,9,16,13,0,22.5,19.15,19.15,22.3,24.03,21
375,2009,9,16,14,0,22.3,19.16,19.16,23.3,24.14,20.99
376,2009,9,16,15,0,22.2,19.16,19.16,23.4,24.09,20.98
377,2009,9,16,16,0,22.1,19.16,19.16,23.2,24,20.97
378,2009,9,16,17,0,20.5,19.15,19.15,23,23.36,20.97
379,2009,9,16,18,0,19.9,19.15,19.15,22.8,22.47,20.96
380,2009,9,16,19,0,21.9,19.3,19.3,21.6,22.73,21.02
381,2009,9,16,20,0,23,19.71,19.71,21.3,23.77,21.25
382,2009,9,16,21,0,23.1,20.25,20.25,22.9,24.5,21.65
383,2009,9,16,22,0,22.5,20.6,20.6,23.5,24.59,22.09
384,2009,9,16,23,0,22.5,20.73,20.73,23.4,24.47,22.39
385,2009,9,17,0,0,21.4,20.75,20.75,23.3,24.03,22.56
386,2009,9,17,1,0,17.2,20.66,20.66,23.2,22.03,22.6
387,2009,9,17,2,0,16.3,20.42,20.42,22.3,19.86,22.5
388,2009,9,17,3,0,16,20.1,20.1,19.6,18.7,22.27
389,2009,9,17,4,0,15.9,19.74,19.74,18.7,18.16,21.97
390,2009,9,17,5,0,15.8,19.35,19.35,18.5,17.89,21.61
391,2009,9,17,6,0,15.6,18.96,18.96,18.3,17.69,21.23
392,2009,9,17,7,0,16.5,18.59,18.59,18.1,17.88,20.85
393,2009,9,17,8,0,19.4,18.26,18.26,18,19.26,20.48
394,2009,9,17,9,0,16.9,17.97,17.97,18.8,19.6,20.15
395,2009,9,17,10,0,17.3,17.72,17.72,19.8,19.21,19.85
396,2009,9,17,11,0,21.8,17.51,17.51,18.6,20.83,19.6
397,2009,9,17,12,0,21.5,17.35,17.35,19.5,22.49,19.38
398,2009,9,17,13,0,20.7,17.21,17.21,21.9,22.73,19.2
399,2009,9,17,14,0,20.3,17.09,17.09,22.1,22.45,19.05
400,2009,9,17,15,0,20.7,17.01,17.01,22,22.39,18.93
401,2009,9,17,16,0,20.9,17.02,17.02,21.9,22.55,18.88
402,2009,9,17,17,0,21,17.17,17.17,21.8,22.7,18.92
403,2009,9,17,18,0,22,17.43,17.43,21.9,23.15,19.07
404,2009,9,17,19,0,22.5,18.49,18.49,22.1,23.77,19.59
405,2009,9,17,20,0,22.5,20.62,20.62,23.2,24.16,20.87
406,2009,9,17,21,0,22.5,22.72,22.72,23.9,24.33,22.7
407,2009,9,17,22,0,22.2,24.15,24.15,24,24.31,24.49
408,2009,9,17,23,0,21.7,24.81,24.81,24.1,24.05,25.78
409,2009,9,18,0,0,18.6,24.74,24.74,23.4,22.69,26.41
410,2009,9,18,1,0,17,24.24,24.24,22.8,20.78,26.43
411,2009,9,18,2,0,16.5,23.54,23.54,20.9,19.46,26.05
412,2009,9,18,3,0,16.1,22.76,22.76,19.6,18.7,25.43
413,2009,9,18,4,0,16.1,21.98,21.98,19.3,18.3,24.7
414,2009,9,18,5,0,16.1,21.22,21.22,19,18.15,23.94
415,2009,9,18,6,0,16.1,20.51,20.51,18.7,18.09,23.19
416,2009,9,18,7,0,16,19.86,19.86,18.3,18.02,22.48
417,2009,9,18,8,0,17.5,19.27,19.27,18,18.51,21.83
418,2009,9,18,9,0,19,18.75,18.75,18.2,19.64,21.23
419,2009,9,18,10,0,19.8,18.29,18.29,19.4,20.73,20.7
420,2009,9,18,11,0,19.8,17.89,17.89,20.7,21.34,20.22
421,2009,9,18,12,0,19.8,17.54,17.54,21.1,21.56,19.81
422,2009,9,18,13,0,19.8,17.24,17.24,21.1,21.63,19.45
423,2009,9,18,14,0,19.8,16.97,16.97,21.1,21.66,19.14
424,2009,9,18,15,0,19.8,16.72,16.72,21.1,21.66,18.85
425,2009,9,18,16,0,19.2,16.48,16.48,21.1,21.43,18.59
426,2009,9,18,17,0,16.3,16.27,16.27,21.1,20.12,18.34
427,2009,9,18,18,0,16.1,16.09,16.09,20.4,18.8,18.14
428,2009,9,18,19,0,18.1,15.9,15.9,18.4,19,17.94
429,2009,9,18,20,0,20.8,15.67,15.67,18.3,20.59,17.73
430,2009,9,18,21,0,21.1,15.41,15.41,19.8,21.99,17.49
431,2009,9,18,22,0,21.1,15.14,15.14,21.5,22.58,17.23
432,2009,9,18,23,0,21.1,14.87,14.87,22.1,22.79,16.96
433,2009,9,19,0,0,18.4,14.61,14.61,22.1,21.87,16.68
434,2009,9,19,1,0,11.7,14.35,14.35,22,18.35,16.41
435,2009,9,19,2,0,9.25,14.1,14.1,19.3,14.38,16.15
436,2009,9,19,3,0,8.96,13.86,13.86,15.5,12.16,15.89
437,2009,9,19,4,0,8.66,13.63,13.63,13.3,11.15,15.65
438,2009,9,19,5,0,8.38,13.41,13.41,12.6,10.59,15.41
439,2009,9,19,6,0,8.29,13.19,13.19,12.2,10.28,15.18
440,2009,9,19,7,0,8.29,12.99,12.99,12,10.13,14.96
441,2009,9,19,8,0,8.29,12.81,12.81,11.9,10.07,14.75
442,2009,9,19,9,0,8.68,12.66,12.66,11.7,10.19,14.57
443,2009,9,19,10,0,14.6,12.52,12.52,11.6,12.51,14.41
444,2009,9,19,11,0,18.6,12.41,12.41,11.6,16.4,14.27
445,2009,9,19,12,0,18.8,12.31,12.31,15.6,18.95,14.15
446,2009,9,19,13,0,18.7,12.22,12.22,18.7,19.9,14.04
447,2009,9,19,14,0,18.3,12.14,12.14,18.9,20.08,13.94
448,2009,9,19,15,0,18.1,12.05,12.05,19.1,19.96,13.85
449,2009,9,19,16,0,16.5,11.96,11.96,19.3,19.27,13.75
450,2009,9,19,17,0,13.5,11.85,11.85,19,17.48,13.65
451,2009,9,19,18,0,12.1,11.74,11.74,17.5,15.52,13.54
452,2009,9,19,19,0,12,11.61,11.61,15.4,14.38,13.41
453,2009,9,19,20,0,11.9,11.47,11.47,14.6,13.9,13.28
454,2009,9,19,21,0,12.3,11.34,11.34,14.3,13.84,13.15
455,2009,9,19,22,0,12,11.2,11.2,14.2,13.81,13.01
456,2009,9,19,23,0,9.62,11.06,11.06,14.2,12.84,12.86
457,2009,9,20,0,0,8.09,10.92,10.92,14.2,11.29,12.71
458,2009,9,20,1,0,7.75,10.77,10.77,12.8,10.18,12.57
459,2009,9,20,2,0,7.7,10.63,10.63,11.3,9.66,12.42
460,2009,9,20,3,0,7.66,10.49,10.49,10.9,9.44,12.27
461,2009,9,20,4,0,7.62,10.35,10.35,10.7,9.33,12.12
462,2009,9,20,5,0,7.57,10.22,10.22,10.5,9.26,11.98
463,2009,9,20,6,0,7.63,10.09,10.09,10.4,9.24,11.85
464,2009,9,20,7,0,11,9.97,9.97,10.5,10.48,11.72
465,2009,9,20,8,0,11.3,9.86,9.86,10.6,11.94,11.59
466,2009,9,20,9,0,11.6,9.76,9.76,12.3,12.66,11.48
467,2009,9,20,10,0,14.7,9.68,9.68,13.4,14.14,11.37
468,2009,9,20,11,0,15.5,9.6,9.6,13.7,15.8,11.28
469,2009,9,20,12,0,15.1,9.52,9.52,15.4,16.47,11.2
470,2009,9,20,13,0,13.2,9.46,9.46,16.3,15.91,11.12
471,2009,9,20,14,0,11.4,9.4,9.4,16.3,14.53,11.05
472,2009,9,20,15,0,8.28,9.34,9.34,14.9,12.4,10.98
473,2009,9,20,16,0,8.22,9.28,9.28,13.8,10.77,10.91
474,2009,9,20,17,0,11.8,9.21,9.21,11.7,11.47,10.85
475,2009,9,20,18,0,12.4,9.14,9.14,10.9,12.89,10.78
476,2009,9,20,19,0,12.5,9.05,9.05,12.7,13.6,10.7
477,2009,9,20,20,0,17.3,8.97,8.97,13.6,15.65,10.61
478,2009,9,20,21,0,19.1,8.87,8.87,14.4,18.34,10.52
479,2009,9,20,22,0,12.9,8.77,8.77,17.7,17.52,10.42
480,2009,9,20,23,0,9.44,8.67,8.67,18.5,14.3,10.32
481,2009,9,21,0,0,8.3,8.58,8.58,15.1,11.78,10.22
482,2009,9,21,1,0,7.55,8.48,8.48,12.6,10.28,10.11
483,2009,9,21,2,0,8.34,8.39,8.39,11.3,9.81,10.02
484,2009,9,21,3,0,10.5,8.3,8.3,10.5,10.64,9.92
485,2009,9,21,4,0,10.3,8.21,8.21,10.7,11.44,9.82
486,2009,9,21,5,0,8.36,8.12,8.12,12.2,10.97,9.73
487,2009,9,21,6,0,7.47,8.04,8.04,12.3,9.95,9.64
488,2009,9,21,7,0,12.7,7.96,7.96,11.4,11.26,9.55
489,2009,9,21,8,0,17.7,7.89,7.89,10.4,14.96,9.47
490,2009,9,21,9,0,18.2,7.83,7.83,13.1,17.83,9.4
491,2009,9,21,10,0,18.5,7.79,7.79,17.4,19.12,9.34
492,2009,9,21,11,0,18.7,7.76,7.76,18.2,19.75,9.3
493,2009,9,21,12,0,18.7,7.75,7.75,18.5,20.03,9.27
494,2009,9,21,13,0,15.9,7.73,7.73,18.8,19.1,9.24
495,2009,9,21,14,0,14.7,7.72,7.72,18.5,17.58,9.22
496,2009,9,21,15,0,14.4,7.7,7.7,17,16.59,9.2
497,2009,9,21,16,0,14.5,7.68,7.68,15.9,16.18,9.18
498,2009,9,21,17,0,16.6,7.66,7.66,15.9,16.82,9.16
499,2009,9,21,18,0,14.3,7.62,7.62,16,16.77,9.13
500,2009,9,21,19,0,15.6,7.58,7.58,16.8,16.61,9.09
501,2009,9,21,20,0,20.1,7.54,7.54,15.7,18.56,9.05
502,2009,9,21,21,0,20.1,7.49,7.49,16.8,20.46,9
503,2009,9,21,22,0,19.9,7.44,7.44,19.6,21.08,8.95
504,2009,9,21,23,0,18.4,7.39,7.39,19.6,20.7,8.9
505,2009,9,22,0,0,14.6,7.34,7.34,19.6,18.77,8.84
506,2009,9,22,1,0,11.2,7.28,7.28,18.5,15.8,8.79
507,2009,9,22,2,0,8.17,7.23,7.23,16.2,12.69,8.73
508,2009,9,22,3,0,7.44,7.18,7.18,13.8,10.48,8.68
509,2009,9,22,4,0,7.29,7.13,7.13,11.6,9.41,8.62
510,2009,9,22,5,0,7.14,7.08,7.08,10.5,8.93,8.57
511,2009,9,22,6,0,8.77,7.03,7.03,10.1,9.3,8.52
512,2009,9,22,7,0,10.8,6.98,6.98,9.95,10.62,8.47
513,2009,9,22,8,0,11.5,6.94,6.94,10.3,11.89,8.42
514,2009,9,22,9,0,13.2,6.91,6.91,12.5,13.17,8.38
515,2009,9,22,10,0,17.3,6.89,6.89,13.2,15.6,8.34
516,2009,9,22,11,0,18.3,6.87,6.87,14.8,17.94,8.31
517,2009,9,22,12,0,18.5,6.84,6.84,17.1,19.14,8.29
518,2009,9,22,13,0,18.2,6.82,6.82,18.1,19.52,8.26
519,2009,9,22,14,0,13.5,6.8,6.8,18.4,17.85,8.24
520,2009,9,22,15,0,8.4,6.77,6.77,17.8,14.12,8.21
521,2009,9,22,16,0,7.05,6.74,6.74,15.2,10.9,8.18
522,2009,9,22,17,0,10.3,6.71,6.71,11.9,10.55,8.15
523,2009,9,22,18,0,8.76,6.67,6.67,10.3,10.71,8.11
524,2009,9,22,19,0,10.3,6.63,6.63,11.2,10.93,8.07
525,2009,9,22,20,0,10.6,6.59,6.59,11.4,11.53,8.03
526,2009,9,22,21,0,10.6,6.54,6.54,11.5,11.82,7.98
527,2009,9,22,22,0,10.6,6.49,6.49,12.4,11.93,7.93
528,2009,9,22,23,0,10.4,6.45,6.45,12.3,11.89,7.88
529,2009,9,23,0,0,7.86,6.41,6.41,12.2,10.89,7.84
530,2009,9,23,1,0,6.76,6.36,6.36,12.1,9.45,7.79
531,2009,9,23,2,0,6.72,6.33,6.33,10.9,8.61,7.75
532,2009,9,23,3,0,6.68,6.29,6.29,9.53,8.27,7.71
533,2009,9,23,4,0,6.64,6.25,6.25,9.22,8.12,7.67
534,2009,9,23,5,0,6.6,6.22,6.22,9.09,8.04,7.63
535,2009,9,23,6,0,6.56,6.19,6.19,8.96,7.98,7.6
536,2009,9,23,7,0,9.94,6.16,6.16,8.83,9.19,7.56
537,2009,9,23,8,0,12.3,6.13,6.13,8.7,11.4,7.53
538,2009,9,23,9,0,15.7,6.11,6.11,10.1,14.08,7.5
539,2009,9,23,10,0,17.4,6.09,6.09,13.1,16.59,7.48
540,2009,9,23,11,0,17.9,6.08,6.08,15.4,18.15,7.46
541,2009,9,23,12,0,18.1,6.06,6.06,17.2,18.93,7.44
542,2009,9,23,13,0,15.8,6.05,6.05,17.4,18.42,7.42
543,2009,9,23,14,0,13.1,6.04,6.04,17.5,16.63,7.41
544,2009,9,23,15,0,12.1,6.03,6.03,16.2,14.89,7.4
545,2009,9,23,16,0,8.88,6.02,6.02,14.5,12.8,7.38
546,2009,9,23,17,0,7.06,6,6,13.6,10.5,7.37
547,2009,9,23,18,0,9.3,5.99,5.99,11.9,10,7.35
548,2009,9,23,19,0,10.8,5.97,5.97,9.99,10.96,7.33
549,2009,9,23,20,0,10.7,5.95,5.95,10.3,11.67,7.31
550,2009,9,23,21,0,8.06,5.93,5.93,11.9,10.93,7.29
551,2009,9,23,22,0,6.58,5.91,5.91,11.9,9.42,7.27
552,2009,9,23,23,0,6.47,5.89,5.89,10.8,8.43,7.25
553,2009,9,24,0,0,6.41,5.88,5.88,9.47,8.01,7.23
554,2009,9,24,1,0,6.34,5.86,5.86,8.81,7.82,7.21
555,2009,9,24,2,0,6.31,5.84,5.84,8.58,7.71,7.19
556,2009,9,24,3,0,6.31,5.82,5.82,8.54,7.67,7.17
557,2009,9,24,4,0,6.74,5.81,5.81,8.49,7.81,7.15
558,2009,9,24,5,0,8.84,5.79,5.79,8.44,8.74,7.13
559,2009,9,24,6,0,9.3,5.78,5.78,8.45,9.81,7.12
560,2009,9,24,7,0,10.2,5.76,5.76,9.78,10.65,7.1
561,2009,9,24,8,0,11.7,5.75,5.75,10.8,11.75,7.09
562,2009,9,24,9,0,16.1,5.74,5.74,11.6,14.17,7.07
563,2009,9,24,10,0,17.4,5.74,5.74,12.6,16.7,7.06
564,2009,9,24,11,0,18.1,5.73,5.73,15.4,18.23,7.05
565,2009,9,24,12,0,17.6,5.72,5.72,16.7,18.79,7.04
566,2009,9,24,13,0,11.1,5.72,5.72,17.5,16.48,7.03
567,2009,9,24,14,0,8.3,5.71,5.71,16.9,12.88,7.03
568,2009,9,24,15,0,12.4,5.7,5.7,13.3,12.32,7.02
569,2009,9,24,16,0,11.2,5.69,5.69,10.5,12.75,7.01
570,2009,9,24,17,0,10.1,5.68,5.68,12.7,12.19,7
571,2009,9,24,18,0,12.3,5.67,5.67,12.8,12.5,6.99
572,2009,9,24,19,0,16,5.66,5.66,11.8,14.56,6.97
573,2009,9,24,20,0,18.5,5.65,5.65,13,17.21,6.96
574,2009,9,24,21,0,14.1,5.64,5.64,15.7,17.23,6.95
575,2009,9,24,22,0,9.36,5.63,5.63,17.4,14.32,6.93
576,2009,9,24,23,0,6.95,5.61,5.61,15.3,11.12,6.92
577,2009,9,25,0,0,6.45,5.6,5.6,12.3,9.12,6.91
578,2009,9,25,1,0,6.32,5.59,5.59,10,8.2,6.89
579,2009,9,25,2,0,6.19,5.58,5.58,9.06,7.78,6.88
580,2009,9,25,3,0,6.09,5.57,5.57,8.62,7.55,6.87
581,2009,9,25,4,0,6.09,5.56,5.56,8.54,7.44,6.85
582,2009,9,25,5,0,6.09,5.55,5.55,8.46,7.4,6.84
583,2009,9,25,6,0,6.09,5.54,5.54,8.39,7.38,6.83
584,2009,9,25,7,0,6.09,5.53,5.53,8.31,7.37,6.82
585,2009,9,25,8,0,6.09,5.52,5.52,8.23,7.37,6.81
586,2009,9,25,9,0,7.75,5.51,5.51,8.15,7.98,6.79
587,2009,9,25,10,0,11.8,5.5,5.5,8.07,10.13,6.79
588,2009,9,25,11,0,13,5.5,5.5,8.47,12.43,6.78
589,2009,9,25,12,0,12.3,5.49,5.49,11.8,13.34,6.77
590,2009,9,25,13,0,11.6,5.49,5.49,13.4,13.23,6.76
591,2009,9,25,14,0,10,5.49,5.49,13.3,12.41,6.76
592,2009,9,25,15,0,7.14,5.5,5.5,12.8,10.64,6.76
593,2009,9,25,16,0,6.16,5.52,5.52,11.6,8.87,6.77
594,2009,9,25,17,0,6.09,5.55,5.55,10,7.93,6.79
595,2009,9,25,18,0,6.09,5.6,5.6,8.64,7.57,6.83
596,2009,9,25,19,0,7.64,5.64,5.64,8.32,8,6.86
597,2009,9,25,20,0,10.4,5.67,5.67,8.17,9.59,6.9
598,2009,9,25,21,0,10.6,5.69,5.69,8.45,10.97,6.93
599,2009,9,25,22,0,11,5.68,5.68,10.9,11.68,6.94
600,2009,9,25,23,0,10.5,5.66,5.66,11.6,11.86,6.93
601,2009,9,26,0,0,7.89,5.64,5.64,12,10.83,6.91
602,2009,9,26,1,0,6.2,5.61,5.61,11.9,9.14,6.89
603,2009,9,26,2,0,6.06,5.59,5.59,10.5,8.02,6.86
604,2009,9,26,3,0,6.03,5.56,5.56,8.94,7.56,6.84
605,2009,9,26,4,0,6,5.54,5.54,8.33,7.37,6.81
606,2009,9,26,5,0,5.97,5.52,5.52,8.1,7.28,6.79
607,2009,9,26,6,0,5.94,5.5,5.5,7.88,7.23,6.76
608,2009,9,26,7,0,5.91,5.48,5.48,7.8,7.19,6.74
609,2009,9,26,8,0,5.88,5.46,5.46,7.77,7.15,6.72
610,2009,9,26,9,0,5.86,5.45,5.45,7.74,7.12,6.7
611,2009,9,26,10,0,5.86,5.44,5.44,7.71,7.11,6.69
612,2009,9,26,11,0,7.43,5.43,5.43,7.67,7.68,6.67
613,2009,9,26,12,0,9.67,5.42,5.42,7.64,9.13,6.66
614,2009,9,26,13,0,7.3,5.41,5.41,7.99,9.38,6.65
615,2009,9,26,14,0,5.94,5.4,5.4,10.3,8.34,6.64
616,2009,9,26,15,0,5.68,5.4,5.4,10,7.51,6.63
617,2009,9,26,16,0,5.65,5.39,5.39,8.49,7.12,6.63
618,2009,9,26,17,0,5.65,5.39,5.39,7.75,6.96,6.62
619,2009,9,26,18,0,6.71,5.38,5.38,7.63,7.3,6.61
620,2009,9,26,19,0,10.4,5.37,5.37,7.63,9.06,6.6
621,2009,9,26,20,0,9.75,5.36,5.36,7.76,10.44,6.59
622,2009,9,26,21,0,9.82,5.36,5.36,10.2,10.8,6.58
623,2009,9,26,22,0,9.93,5.35,5.35,10.7,10.99,6.58
624,2009,9,26,23,0,8.43,5.34,5.34,10.7,10.54,6.57
625,2009,9,27,0,0,6.23,5.33,5.33,10.7,9.16,6.56
626,2009,9,27,1,0,5.84,5.32,5.32,10.3,7.93,6.55
627,2009,9,27,2,0,5.79,5.31,5.31,8.84,7.36,6.54
628,2009,9,27,3,0,5.73,5.31,5.31,8,7.11,6.53
629,2009,9,27,4,0,5.68,5.3,5.3,7.79,6.98,6.52
630,2009,9,27,5,0,5.63,5.29,5.29,7.59,6.91,6.51
631,2009,9,27,6,0,5.58,5.28,5.28,7.46,6.84,6.5
632,2009,9,27,7,0,5.53,5.28,5.28,7.49,6.79,6.49
633,2009,9,27,8,0,5.47,5.27,5.27,7.53,6.73,6.48
634,2009,9,27,9,0,7.04,5.27,5.27,7.58,7.27,6.48
635,2009,9,27,10,0,9.4,5.27,5.27,7.62,8.75,6.47
636,2009,9,27,11,0,9.63,5.26,5.26,7.79,10.01,6.47
637,2009,9,27,12,0,9.48,5.26,5.26,10,10.47,6.46
638,2009,9,27,13,0,9.12,5.26,5.26,10.6,10.47,6.46
639,2009,9,27,14,0,6.87,5.26,5.26,10.7,9.54,6.46
640,2009,9,27,15,0,5.66,5.26,5.26,10.7,8.16,6.46
641,2009,9,27,16,0,5.57,5.26,5.26,9.68,7.3,6.46
642,2009,9,27,17,0,5.51,5.26,5.26,8.28,6.94,6.45
643,2009,9,27,18,0,5.83,5.26,5.26,7.54,6.91,6.45
644,2009,9,27,19,0,9.16,5.25,5.25,7.47,8.2,6.44
645,2009,9,27,20,0,9.4,5.25,5.25,7.48,9.65,6.44
646,2009,9,27,21,0,10.7,5.24,5.24,9.1,10.72,6.43
647,2009,9,27,22,0,7.81,5.24,5.24,10.7,10.39,6.43
648,2009,9,27,23,0,6.05,5.23,5.23,11.4,8.86,6.42
649,2009,9,28,0,0,5.68,5.23,5.23,10.3,7.7,6.42
650,2009,9,28,1,0,5.44,5.22,5.22,8.61,7.08,6.41
651,2009,9,28,2,0,5.43,5.22,5.22,7.83,6.79,6.4
652,2009,9,28,3,0,5.43,5.21,5.21,7.5,6.67,6.4
653,2009,9,28,4,0,5.43,5.21,5.21,7.46,6.63,6.39
654,2009,9,28,5,0,5.43,5.2,5.2,7.43,6.62,6.38
655,2009,9,28,6,0,5.43,5.2,5.2,7.4,6.61,6.38
656,2009,9,28,7,0,5.43,5.19,5.19,7.37,6.61,6.37
657,2009,9,28,8,0,9.33,5.19,5.19,7.34,8.04,6.37
658,2009,9,28,9,0,13.3,5.19,5.19,7.31,11.05,6.36
659,2009,9,28,10,0,15.3,5.19,5.19,8.52,13.95,6.36
660,2009,9,28,11,0,16.3,5.18,5.18,13,15.91,6.35
661,2009,9,28,12,0,16.9,5.18,5.18,15,17.11,6.35
662,2009,9,28,13,0,13.1,5.18,5.18,16.3,16.32,6.35
663,2009,9,28,14,0,10.3,5.19,5.19,16.4,13.99,6.35
664,2009,9,28,15,0,8.05,5.19,5.19,14.5,11.56,6.35
665,2009,9,28,16,0,6.27,5.19,5.19,12.5,9.42,6.35
666,2009,9,28,17,0,5.65,5.18,5.18,10.5,7.94,6.35
667,2009,9,28,18,0,7.75,5.18,5.18,9.15,8,6.34
668,2009,9,28,19,0,11.8,5.18,5.18,8.21,10.06,6.34
669,2009,9,28,20,0,16.8,5.17,5.17,8.31,13.73,6.34
670,2009,9,28,21,0,11.4,5.17,5.17,11.7,14.41,6.33
671,2009,9,28,22,0,6.99,5.16,5.16,15.7,11.62,6.32
672,2009,9,28,23,0,5.81,5.16,5.16,13.4,8.99,6.32
673,2009,9,29,0,0,5.48,5.15,5.15,10.2,7.59,6.31
674,2009,9,29,1,0,5.43,5.15,5.15,8.57,6.96,6.31
675,2009,9,29,2,0,5.43,5.14,5.14,7.94,6.72,6.3
676,2009,9,29,3,0,5.43,5.14,5.14,7.73,6.63,6.29
677,2009,9,29,4,0,5.43,5.13,5.13,7.68,6.6,6.29
678,2009,9,29,5,0,5.43,5.13,5.13,7.62,6.58,6.28
679,2009,9,29,6,0,5.43,5.13,5.13,7.56,6.58,6.28
680,2009,9,29,7,0,5.43,5.12,5.12,7.51,6.57,6.27
681,2009,9,29,8,0,9.05,5.12,5.12,7.45,7.9,6.27
682,2009,9,29,9,0,12.1,5.12,5.12,7.39,10.47,6.26
683,2009,9,29,10,0,11,5.12,5.12,8.42,11.82,6.26
684,2009,9,29,11,0,11.1,5.12,5.12,11.8,12.06,6.26
685,2009,9,29,12,0,8.87,5.12,5.12,12.1,11.35,6.26
686,2009,9,29,13,0,6.38,5.12,5.12,11.8,9.58,6.26
687,2009,9,29,14,0,5.68,5.12,5.12,11.2,8.02,6.26
688,2009,9,29,15,0,5.47,5.12,5.12,9.21,7.18,6.26
689,2009,9,29,16,0,5.38,5.12,5.12,8.01,6.78,6.25
690,2009,9,29,17,0,8.25,5.12,5.12,7.52,7.67,6.25
691,2009,9,29,18,0,9.98,5.12,5.12,7.37,9.39,6.25
692,2009,9,29,19,0,9.41,5.12,5.12,8.07,10.27,6.25
693,2009,9,29,20,0,11.6,5.11,5.11,10.8,11.24,6.24
694,2009,9,29,21,0,12.8,5.11,5.11,10.8,12.62,6.24
695,2009,9,29,22,0,8.65,5.1,5.1,11.8,11.92,6.23
696,2009,9,29,23,0,6.03,5.1,5.1,13.2,9.6,6.23
697,2009,9,30,0,0,5.5,5.1,5.1,11.2,7.86,6.22
698,2009,9,30,1,0,5.4,5.09,5.09,8.96,7.04,6.22
699,2009,9,30,2,0,5.36,5.09,5.09,7.98,6.7,6.21
700,2009,9,30,3,0,5.33,5.08,5.08,7.4,6.55,6.21
701,2009,9,30,4,0,5.3,5.08,5.08,7.3,6.47,6.2
702,2009,9,30,5,0,5.26,5.08,5.08,7.22,6.42,6.2
703,2009,9,30,6,0,6.2,5.07,5.07,7.15,6.74,6.19
704,2009,9,30,7,0,9.54,5.07,5.07,7.07,8.33,6.19
705,2009,9,30,8,0,11.2,5.07,5.07,7.05,10.41,6.18
706,2009,9,30,9,0,12.4,5.06,5.06,9.66,12.05,6.18
707,2009,9,30,10,0,15.9,5.07,5.07,11.4,14.26,6.18
708,2009,9,30,11,0,15.9,5.06,5.06,12.9,16,6.17
709,2009,9,30,12,0,13.6,5.07,5.07,15.2,15.79,6.17
710,2009,9,30,13,0,9.17,5.07,5.07,15.7,13.48,6.17
711,2009,9,30,14,0,6.29,5.07,5.07,14.4,10.39,6.17
712,2009,9,30,15,0,5.56,5.07,5.07,11.8,8.23,6.17
713,2009,9,30,16,0,5.43,5.07,5.07,9.42,7.19,6.17
714,2009,9,30,17,0,5.84,5.07,5.07,8.34,6.93,6.17
715,2009,9,30,18,0,8.87,5.07,5.07,7.74,8.05,6.17
716,2009,9,30,19,0,8.95,5.07,5.07,7.44,9.29,6.17
717,2009,9,30,20,0,9.02,5.06,5.06,9.04,9.8,6.17
718,2009,9,30,21,0,9,5.06,5.06,10.1,9.99,6.16
719,2009,9,30,22,0,6.95,5.06,5.06,10.2,9.3,6.16
720,2009,9,30,23,0,5.47,5.05,5.05,10.2,7.96,6.15
721,2009,10,1,0,0,5.12,5.05,5.05,9.66,6.95,6.15
722,2009,10,1,1,0,5.02,5.05,5.05,8.36,6.45,6.14
723,2009,10,1,2,0,5.02,5.04,5.04,7.57,6.23,6.14
724,2009,10,1,3,0,5.02,5.04,5.04,7.35,6.16,6.13
725,2009,10,1,4,0,5.02,5.04,5.04,7.14,6.13,6.13
726,2009,10,1,5,0,5.02,5.03,5.03,7.03,6.11,6.13
727,2009,10,1,6,0,5.02,5.03,5.03,7.03,6.11,6.12
728,2009,10,1,7,0,5.38,5.03,5.03,7.04,6.24,6.12
729,2009,10,1,8,0,10.6,5.02,5.02,7.04,8.3,6.11
730,2009,10,1,9,0,11.3,5.02,5.02,7.04,10.7,6.11
731,2009,10,1,10,0,12.5,5.02,5.02,9.48,12.2,6.1
732,2009,10,1,11,0,15.4,5.02,5.02,11.9,14.14,6.1
733,2009,10,1,12,0,13.6,5.02,5.02,12.7,14.96,6.1
734,2009,10,1,13,0,10.9,5.02,5.02,14.9,13.79,6.1
735,2009,10,1,14,0,10.1,5.02,5.02,14.2,12.35,6.09
736,2009,10,1,15,0,6.99,5.02,5.02,12.7,10.46,6.1
737,2009,10,1,16,0,5.71,5.04,5.04,11.6,8.48,6.1
738,2009,10,1,17,0,5.39,5.05,5.05,10.3,7.29,6.11
739,2009,10,1,18,0,7.86,5.07,5.07,8.57,7.68,6.13
740,2009,10,1,19,0,10.6,5.09,5.09,7.89,9.48,6.15
741,2009,10,1,20,0,15.2,5.11,5.11,8.18,12.56,6.16
742,2009,10,1,21,0,13.2,5.11,5.11,10.9,14.17,6.17
743,2009,10,1,22,0,9.24,5.1,5.1,14.9,12.77,6.17
744,2009,10,1,23,0,6.87,5.09,5.09,14,10.34,6.16
745,2009,10,2,0,0,5.86,5.08,5.08,11.9,8.45,6.15
746,2009,10,2,1,0,5.32,5.07,5.07,9.86,7.29,6.14
747,2009,10,2,2,0,5.17,5.07,5.07,8.55,6.66,6.14
748,2009,10,2,3,0,5.04,5.07,5.07,7.86,6.34,6.13
749,2009,10,2,4,0,5.02,5.08,5.08,7.47,6.18,6.14
750,2009,10,2,5,0,5.02,5.08,5.08,7.36,6.12,6.14
751,2009,10,2,6,0,5.02,5.07,5.07,7.25,6.09,6.13
752,2009,10,2,7,0,5.95,5.07,5.07,7.14,6.43,6.13
